,year,date,venue,crowd,match_id,home_team,away_team,home_team_score,away_team_score,Match_id,AF_Away,AF_Home,SC_Away,SC_Home,match_result,match_result_home_margin,match_result_away_margin,sc_result,sc_correct?,af_result,af_correct?,diff_fantasy_result
328,2011, Sat 30 Jul 2:10pm,Marvel Stadium,20883,5288,Western Bulldogs,West Coast,95,103,5288,1628,1251,1832,1466,away_win,-8,8,away_win,True,away_win,True,False
329,2011, Sat 30 Jul 5:40pm,Domain Stadium,30937,5291,Fremantle,Hawthorn,44,95,5291,1442,1474,1748,1555,away_win,-51,51,away_win,True,home_win,False,True
330,2011, Sat 30 Jul 7:10pm,Metricon Stadium,17482,5290,Gold Coast,St Kilda,54,74,5290,1833,1438,1802,1495,away_win,-20,20,away_win,True,away_win,True,False
331,2011, Sun 31 Jul 2:10pm,MCG,73163,5292,Collingwood,Essendon,166,92,5292,1559,1794,1507,1792,home_win,74,-74,home_win,True,home_win,True,False
332,2011, Sun 31 Jul 4:10pm,AAMI Stadium,40586,5293,Adelaide,Port Adelaide,111,79,5293,1420,1654,1499,1802,home_win,32,-32,home_win,True,home_win,True,False
333,2011, Fri 5 Aug 7:40pm,Marvel Stadium,26181,5294,St Kilda,Fremantle,113,72,5294,1437,1793,1492,1807,home_win,41,-41,home_win,True,home_win,True,False
334,2011, Sat 6 Aug 2:10pm,GMHBA Stadium,24588,5296,Geelong,Gold Coast,188,38,5296,1296,1960,1249,2052,home_win,150,-150,home_win,True,home_win,True,False
335,2011, Sat 6 Aug 2:10pm,MCG,42342,5295,Carlton,Melbourne,134,58,5295,1478,1647,1492,1809,home_win,76,-76,home_win,True,home_win,True,False
336,2011, Sat 6 Aug 7:10pm,AAMI Stadium,21863,5298,Port Adelaide,Collingwood,21,159,5298,1969,1271,2084,1219,away_win,-138,138,away_win,True,away_win,True,False
337,2011, Sat 6 Aug 7:10pm,Marvel Stadium,38722,5297,Essendon,Sydney,100,99,5297,1398,1725,1528,1776,home_win,1,-1,home_win,True,home_win,True,False
338,2011, Sun 7 Aug 1:10pm,Gabba,17930,5299,Brisbane,Adelaide,105,110,5299,1569,1696,1624,1676,away_win,-5,5,home_win,False,home_win,False,False
339,2011, Sun 7 Aug 2:10pm,UTAS Stadium,16820,5300,Hawthorn,North Melbourne,103,86,5300,1362,1536,1503,1801,home_win,17,-17,home_win,True,home_win,True,False
340,2011, Sun 7 Aug 2:40pm,Domain Stadium,38106,5301,West Coast,Richmond,147,90,5301,1374,1653,1500,1803,home_win,57,-57,home_win,True,home_win,True,False
341,2011, Fri 12 Aug 7:40pm,Marvel Stadium,46505,5302,St Kilda,Collingwood,70,89,5302,1658,1571,1697,1607,away_win,-19,19,away_win,True,away_win,True,False
342,2011, Sat 13 Aug 1:10pm,Domain Stadium,34737,5304,Fremantle,Carlton,85,115,5304,1735,1506,1843,1459,away_win,-30,30,away_win,True,away_win,True,False
343,2011, Sat 13 Aug 2:10pm,MCG,27532,5303,Hawthorn,Port Adelaide,197,32,5303,1142,2108,1132,2169,home_win,165,-165,home_win,True,home_win,True,False
344,2011, Sat 13 Aug 7:10pm,Gabba,23565,5306,Brisbane,Gold Coast,123,61,5306,1342,1537,1477,1828,home_win,62,-62,home_win,True,home_win,True,False
345,2011, Sat 13 Aug 7:10pm,Marvel Stadium,38986,5305,Western Bulldogs,Essendon,101,150,5305,1775,1466,1820,1483,away_win,-49,49,away_win,True,away_win,True,False
346,2011, Sun 14 Aug 1:10pm,Marvel Stadium,15739,5307,Melbourne,West Coast,62,110,5307,1581,1591,1683,1619,away_win,-48,48,away_win,True,home_win,False,True
347,2011, Sun 14 Aug 2:10pm,MCG,34337,5308,Richmond,Sydney,99,56,5308,1361,1571,1528,1772,home_win,43,-43,home_win,True,home_win,True,False
348,2011, Sun 14 Aug 4:10pm,AAMI Stadium,33576,5309,Adelaide,Geelong,85,96,5309,1619,1675,1649,1650,away_win,-11,11,home_win,False,home_win,False,False
349,2011, Fri 19 Aug 7:40pm,Marvel Stadium,52052,5310,Carlton,Hawthorn,66,78,5310,1534,1572,1685,1611,away_win,-12,12,away_win,True,home_win,False,True
350,2011, Sat 20 Aug 1:10pm,Domain Stadium,38253,5312,West Coast,Essendon,134,77,5312,1524,1462,1618,1682,home_win,57,-57,home_win,True,away_win,False,True
351,2011, Sat 20 Aug 2:10pm,Metricon Stadium,16168,5311,Gold Coast,Adelaide,64,125,5311,1834,1466,1840,1459,away_win,-61,61,away_win,True,away_win,True,False
352,2011, Sat 20 Aug 7:10pm,MCG,47788,5314,Collingwood,Brisbane,102,84,5314,1540,1564,1573,1726,home_win,18,-18,home_win,True,home_win,True,False
353,2011, Sat 20 Aug 7:10pm,Marvel Stadium,17581,5313,North Melbourne,Fremantle,143,45,5313,1490,1776,1459,1842,home_win,98,-98,home_win,True,home_win,True,False
354,2011, Sun 21 Aug 1:10pm,ANZ Stadium,25025,5315,Sydney,St Kilda,83,68,5315,1448,1537,1565,1738,home_win,15,-15,home_win,True,home_win,True,False
355,2011, Sun 21 Aug 2:40pm,AAMI Stadium,14169,5316,Port Adelaide,Western Bulldogs,97,157,5316,1686,1501,1802,1494,away_win,-60,60,away_win,True,away_win,True,False
356,2011, Sun 21 Aug 4:40pm,MCG,36321,5317,Melbourne,Richmond,110,117,5317,1433,1498,1695,1608,away_win,-7,7,away_win,True,home_win,False,True
357,2011, Fri 26 Aug 6:40pm,Domain Stadium,31985,5318,Fremantle,Collingwood,52,132,5318,1862,1450,1897,1403,away_win,-80,80,away_win,True,away_win,True,False
358,2011, Sat 27 Aug 2:10pm,GMHBA Stadium,25900,5320,Geelong,Sydney,86,99,5320,1453,1554,1632,1669,away_win,-13,13,home_win,False,home_win,False,False
359,2011, Sat 27 Aug 2:10pm,MCG,42198,5319,Hawthorn,Western Bulldogs,113,67,5319,1403,1864,1436,1866,home_win,46,-46,home_win,True,home_win,True,False
360,2011, Sat 27 Aug 7:10pm,Marvel Stadium,35848,5321,St Kilda,North Melbourne,135,70,5321,1432,1605,1471,1826,home_win,65,-65,home_win,True,home_win,True,False
361,2011, Sat 27 Aug 7:10pm,Gabba,13500,5322,Brisbane,West Coast,81,89,5322,1409,1616,1586,1715,away_win,-8,8,home_win,False,home_win,False,False
362,2011, Sun 28 Aug 12:40pm,AAMI Stadium,38023,5323,Adelaide,Richmond,99,121,5323,1441,1705,1624,1679,away_win,-22,22,home_win,False,home_win,False,False
363,2011, Sun 28 Aug 2:10pm,MCG,21534,5324,Melbourne,Gold Coast,112,82,5324,1399,1531,1523,1774,home_win,30,-30,home_win,True,home_win,True,False
364,2011, Sun 28 Aug 4:40pm,Marvel Stadium,34849,5325,Essendon,Port Adelaide,120,113,5325,1361,1685,1495,1810,home_win,7,-7,home_win,True,home_win,True,False
365,2011, Fri 2 Sep 7:40pm,MCG,85705,5331,Collingwood,Geelong,53,149,5331,1786,1535,1888,1417,away_win,-96,96,away_win,True,away_win,True,False
366,2011, Sat 3 Sep 1:10pm,Metricon Stadium,19314,5327,Gold Coast,Hawthorn,97,106,5327,1701,1493,1725,1577,away_win,-9,9,away_win,True,away_win,True,False
367,2011, Sat 3 Sep 2:10pm,Marvel Stadium,18128,5326,Western Bulldogs,Fremantle,107,61,5326,1411,1652,1539,1759,home_win,46,-46,home_win,True,home_win,True,False
368,2011, Sat 3 Sep 4:10pm,SCG,27721,5328,Sydney,Brisbane,119,67,5328,1427,1604,1464,1843,home_win,52,-52,home_win,True,home_win,True,False
369,2011, Sat 3 Sep 5:10pm,Domain Stadium,36062,5333,West Coast,Adelaide,145,50,5333,1322,1720,1409,1891,home_win,95,-95,home_win,True,home_win,True,False
370,2011, Sat 3 Sep 7:10pm,MCG,55606,5329,Carlton,St Kilda,66,86,5329,1471,1764,1617,1684,away_win,-20,20,home_win,False,home_win,False,False
371,2011, Sun 4 Sep 2:40pm,Adelaide Oval,29314,5332,Port Adelaide,Melbourne,112,104,5332,1415,1559,1541,1790,home_win,8,-8,home_win,True,home_win,True,False
372,2011, Sun 4 Sep 4:40pm,Marvel Stadium,32890,5330,Richmond,North Melbourne,91,104,5330,1677,1275,1824,1474,away_win,-13,13,away_win,True,away_win,True,False
373,2011, Fri 9 Sep 7:45pm,MCG,73400,5334,Geelong,Hawthorn,98,67,5334,1581,1343,1724,1580,home_win,31,-31,away_win,False,away_win,False,False
374,2011, Sat 10 Sep 2:20pm,MCG,67379,5335,Collingwood,West Coast,82,62,5335,1488,1740,1528,1774,home_win,20,-20,home_win,True,home_win,True,False
375,2011, Sat 10 Sep 7:20pm,Marvel Stadium,39205,5336,St Kilda,Sydney,57,82,5336,1446,1563,1674,1630,away_win,-25,25,away_win,True,home_win,False,True
376,2011, Sun 11 Sep 2:40pm,MCG,90161,5337,Carlton,Essendon,149,87,5337,1350,1643,1393,1905,home_win,62,-62,home_win,True,home_win,True,False
377,2011, Fri 16 Sep 7:45pm,MCG,55198,5338,Hawthorn,Sydney,122,86,5338,1397,1641,1505,1795,home_win,36,-36,home_win,True,home_win,True,False
378,2011, Sat 17 Sep 5:50pm,Domain Stadium,42803,5339,West Coast,Carlton,101,98,5339,1376,1515,1568,1732,home_win,3,-3,home_win,True,home_win,True,False
379,2011, Fri 23 Sep 7:45pm,MCG,87112,5340,Collingwood,Hawthorn,68,65,5340,1604,1490,1643,1658,home_win,3,-3,home_win,True,away_win,False,True
380,2011, Sat 24 Sep 2:20pm,MCG,59455,5341,Geelong,West Coast,117,69,5341,1352,1624,1445,1858,home_win,48,-48,home_win,True,home_win,True,False
381,2011, Sat 1 Oct 2:30pm,MCG,99537,5342,Collingwood,Geelong,81,119,5342,1470,1591,1620,1682,away_win,-38,38,home_win,False,home_win,False,False
382,2012, Sat 24 Mar 7:20pm,ANZ Stadium,38203,5343,GWS,Sydney,37,100,5343,1720,1533,1798,1478,away_win,-63,63,away_win,True,away_win,True,False
383,2012, Thu 29 Mar 7:40pm,MCG,78285,5344,Richmond,Carlton,81,125,5344,1636,1332,1780,1517,away_win,-44,44,away_win,True,away_win,True,False
384,2012, Fri 30 Mar 7:50pm,MCG,78464,5345,Hawthorn,Collingwood,137,115,5345,1456,1635,1546,1754,home_win,22,-22,home_win,True,home_win,True,False
385,2012, Sat 31 Mar 1:40pm,MCG,33473,5346,Melbourne,Brisbane,78,119,5346,1726,1334,1853,1448,away_win,-41,41,away_win,True,away_win,True,False
386,2012, Sat 31 Mar 3:40pm,Metricon Stadium,12790,5347,Gold Coast,Adelaide,68,137,5347,1825,1411,1874,1427,away_win,-69,69,away_win,True,away_win,True,False
387,2012, Sat 31 Mar 4:40pm,Domain Stadium,34601,5348,Fremantle,Geelong,105,101,5348,1477,1558,1572,1729,home_win,4,-4,home_win,True,home_win,True,False
388,2012, Sat 31 Mar 7:40pm,Marvel Stadium,45818,5349,North Melbourne,Essendon,102,104,5349,1505,1415,1734,1564,away_win,-2,2,away_win,True,away_win,True,False
389,2012, Sun 1 Apr 1:10pm,Marvel Stadium,24977,5350,Western Bulldogs,West Coast,87,136,5350,1590,1492,1725,1577,away_win,-49,49,away_win,True,away_win,True,False
390,2012, Sun 1 Apr 4:10pm,AAMI Stadium,21179,5351,Port Adelaide,St Kilda,89,85,5351,1576,1458,1654,1647,home_win,4,-4,away_win,False,away_win,False,False
391,2012, Thu 5 Apr 7:40pm,Gabba,25913,5352,Brisbane,Carlton,63,154,5352,1768,1269,1929,1373,away_win,-91,91,away_win,True,away_win,True,False
392,2012, Sat 7 Apr 1:45pm,Marvel Stadium,34118,5353,Essendon,Port Adelaide,111,86,5353,1343,1627,1505,1797,home_win,25,-25,home_win,True,home_win,True,False
393,2012, Sat 7 Apr 2:10pm,SCG,22242,5354,Sydney,Fremantle,94,81,5354,1496,1486,1619,1679,home_win,13,-13,home_win,True,away_win,False,True
394,2012, Sat 7 Apr 2:40pm,Domain Stadium,35674,5355,West Coast,Melbourne,166,58,5355,1209,1949,1305,1997,home_win,108,-108,home_win,True,home_win,True,False
395,2012, Sat 7 Apr 7:10pm,AAMI Stadium,34021,5356,Adelaide,Western Bulldogs,82,64,5356,1672,1537,1646,1655,home_win,18,-18,home_win,True,away_win,False,True
396,2012, Sat 7 Apr 7:40pm,MCG,57268,5357,Collingwood,Richmond,85,64,5357,1735,1476,1680,1623,home_win,21,-21,away_win,False,away_win,False,False
397,2012, Sun 8 Apr 1:10pm,Blundstone Arena,11127,5358,North Melbourne,GWS,183,54,5358,1372,1897,1287,2012,home_win,129,-129,home_win,True,home_win,True,False
398,2012, Sun 8 Apr 4:40pm,Marvel Stadium,21078,5359,St Kilda,Gold Coast,139,47,5359,1255,1834,1328,1975,home_win,92,-92,home_win,True,home_win,True,False
399,2012, Mon 9 Apr 3:10pm,MCG,69231,5360,Geelong,Hawthorn,92,90,5360,1504,1378,1699,1600,home_win,2,-2,away_win,False,away_win,False,False
400,2012, Fri 13 Apr 7:50pm,MCG,84259,5361,Carlton,Collingwood,122,62,5361,1397,1775,1445,1854,home_win,60,-60,home_win,True,home_win,True,False
401,2012, Sat 14 Apr 1:40pm,AAMI Stadium,19032,5363,Port Adelaide,Sydney,83,105,5363,1378,1617,1665,1636,away_win,-22,22,away_win,True,home_win,False,True
402,2012, Sat 14 Apr 1:45pm,MCG,49826,5362,Richmond,Melbourne,133,74,5362,1269,1849,1390,1908,home_win,59,-59,home_win,True,home_win,True,False
403,2012, Sat 14 Apr 2:40pm,Domain Stadium,33473,5364,Fremantle,Brisbane,64,35,5364,1381,1661,1439,1864,home_win,29,-29,home_win,True,home_win,True,False
404,2012, Sat 14 Apr 7:40pm,Marvel Stadium,28971,5365,Western Bulldogs,St Kilda,40,103,5365,1800,1375,1881,1420,away_win,-63,63,away_win,True,away_win,True,False
405,2012, Sat 14 Apr 7:40pm,Metricon Stadium,17069,5366,Gold Coast,Essendon,88,105,5366,1572,1402,1762,1536,away_win,-17,17,away_win,True,away_win,True,False
406,2012, Sun 15 Apr 1:10pm,Blacktown International,6875,5367,GWS,West Coast,69,150,5367,1657,1394,1839,1463,away_win,-81,81,away_win,True,away_win,True,False
407,2012, Sun 15 Apr 3:15pm,MCG,33524,5368,Hawthorn,Adelaide,140,84,5368,1220,1939,1347,1957,home_win,56,-56,home_win,True,home_win,True,False
408,2012, Sun 15 Apr 4:40pm,Marvel Stadium,29630,5369,North Melbourne,Geelong,131,114,5369,1491,1597,1533,1766,home_win,17,-17,home_win,True,home_win,True,False
409,2012, Fri 20 Apr 7:50pm,Marvel Stadium,30172,5370,St Kilda,Fremantle,79,92,5370,1610,1534,1680,1619,away_win,-13,13,away_win,True,away_win,True,False
410,2012, Sat 21 Apr 1:45pm,MCG,73172,5371,Carlton,Essendon,79,109,5371,1670,1437,1791,1510,away_win,-30,30,away_win,True,away_win,True,False
411,2012, Sat 21 Apr 2:10pm,Marvel Stadium,30741,5372,Collingwood,Port Adelaide,97,73,5372,1577,1635,1573,1727,home_win,24,-24,home_win,True,home_win,True,False
412,2012, Sat 21 Apr 4:10pm,AAMI Stadium,28261,5373,Adelaide,GWS,96,50,5373,1421,1479,1559,1743,home_win,46,-46,home_win,True,home_win,True,False
413,2012, Sat 21 Apr 5:40pm,Domain Stadium,40080,5375,West Coast,Hawthorn,51,46,5375,1339,1452,1589,1709,home_win,5,-5,home_win,True,home_win,True,False
414,2012, Sat 21 Apr 7:40pm,Gabba,21980,5374,Brisbane,Gold Coast,111,46,5374,1258,1794,1420,1879,home_win,65,-65,home_win,True,home_win,True,False
415,2012, Sun 22 Apr 1:10pm,GMHBA Stadium,21952,5376,Geelong,Richmond,75,65,5376,1564,1711,1609,1692,home_win,10,-10,home_win,True,home_win,True,False
416,2012, Sun 22 Apr 3:15pm,SCG,21049,5377,Sydney,North Melbourne,113,77,5377,1453,1406,1599,1699,home_win,36,-36,home_win,True,away_win,False,True
417,2012, Sun 22 Apr 4:40pm,MCG,33565,5378,Melbourne,Western Bulldogs,67,88,5378,1563,1278,1817,1485,away_win,-21,21,away_win,True,away_win,True,False
418,2012, Wed 25 Apr 2:40pm,MCG,86932,5379,Collingwood,Essendon,80,79,5379,1558,1600,1616,1681,home_win,1,-1,home_win,True,home_win,True,False
419,2012, Fri 27 Apr 6:40pm,Domain Stadium,38847,5380,Fremantle,Carlton,57,65,5380,1650,1583,1650,1649,away_win,-8,8,away_win,True,away_win,True,False
420,2012, Sat 28 Apr 2:10pm,Canberra Oval,9128,5381,GWS,Western Bulldogs,62,104,5381,1691,1437,1785,1515,away_win,-42,42,away_win,True,away_win,True,False
421,2012, Sat 28 Apr 4:40pm,Marvel Stadium,17680,5382,North Melbourne,Gold Coast,127,93,5382,1366,1636,1442,1859,home_win,34,-34,home_win,True,home_win,True,False
422,2012, Sat 28 Apr 7:40pm,MCG,24798,5384,Melbourne,St Kilda,66,84,5384,1469,1516,1636,1664,away_win,-18,18,home_win,False,home_win,False,False
423,2012, Sat 28 Apr 7:40pm,Gabba,15528,5383,Brisbane,Geelong,41,79,5383,1499,1435,1738,1566,away_win,-38,38,away_win,True,away_win,True,False
424,2012, Sun 29 Apr 1:10pm,UTAS Stadium,19217,5385,Hawthorn,Sydney,69,106,5385,1628,1464,1758,1539,away_win,-37,37,away_win,True,away_win,True,False
425,2012, Sun 29 Apr 3:15pm,Marvel Stadium,28464,5386,Richmond,West Coast,97,107,5386,1390,1517,1645,1656,away_win,-10,10,home_win,False,home_win,False,False
426,2012, Sun 29 Apr 4:10pm,AAMI Stadium,41649,5387,Adelaide,Port Adelaide,110,91,5387,1418,1593,1556,1742,home_win,19,-19,home_win,True,home_win,True,False
427,2012, Fri 4 May 7:50pm,Marvel Stadium,38155,5388,Western Bulldogs,Collingwood,77,98,5388,1570,1652,1655,1646,away_win,-21,21,away_win,True,home_win,False,True
428,2012, Sat 5 May 1:40pm,Marvel Stadium,36361,5389,Essendon,Brisbane,129,62,5389,1414,2048,1351,1949,home_win,67,-67,home_win,True,home_win,True,False
429,2012, Sat 5 May 1:45pm,GMHBA Stadium,18010,5390,Geelong,Melbourne,119,76,5390,1404,1837,1401,1900,home_win,43,-43,home_win,True,home_win,True,False
430,2012, Sat 5 May 4:40pm,Metricon Stadium,11670,5391,Gold Coast,Fremantle,87,94,5391,1642,1678,1722,1577,away_win,-7,7,away_win,True,home_win,False,True
431,2012, Sat 5 May 7:40pm,MCG,42289,5393,St Kilda,Hawthorn,88,123,5393,1730,1422,1793,1506,away_win,-35,35,away_win,True,away_win,True,False
432,2012, Sat 5 May 7:40pm,SCG,23969,5392,Sydney,Adelaide,94,99,5392,1537,1559,1692,1608,away_win,-5,5,away_win,True,home_win,False,True
433,2012, Sun 6 May 1:10pm,Marvel Stadium,28213,5394,Carlton,GWS,110,43,5394,1436,1786,1512,1789,home_win,67,-67,home_win,True,home_win,True,False
434,2012, Sun 6 May 2:40pm,Domain Stadium,37202,5396,West Coast,North Melbourne,120,95,5396,1502,1538,1590,1708,home_win,25,-25,home_win,True,home_win,True,False
435,2012, Sun 6 May 2:45pm,AAMI Stadium,18522,5395,Port Adelaide,Richmond,54,91,5395,1580,1359,1811,1488,away_win,-37,37,away_win,True,away_win,True,False
436,2012, Fri 11 May 7:50pm,MCG,36430,5397,Melbourne,Hawthorn,49,115,5397,1708,1289,1959,1342,away_win,-66,66,away_win,True,away_win,True,False
437,2012, Sat 12 May 1:15pm,AAMI Stadium,35535,5399,Adelaide,Geelong,122,72,5399,1485,1642,1489,1810,home_win,50,-50,home_win,True,home_win,True,False
438,2012, Sat 12 May 1:40pm,Canberra Oval,8603,5398,GWS,Gold Coast,94,67,5398,1548,1611,1590,1709,home_win,27,-27,home_win,True,home_win,True,False
439,2012, Sat 12 May 4:40pm,MCG,40352,5400,Richmond,Sydney,91,62,5400,1309,1772,1372,1931,home_win,29,-29,home_win,True,home_win,True,False
440,2012, Sat 12 May 7:40pm,Marvel Stadium,43260,5402,Essendon,West Coast,113,52,5402,1447,1667,1438,1861,home_win,61,-61,home_win,True,home_win,True,False
441,2012, Sat 12 May 7:40pm,Gabba,27926,5401,Brisbane,Collingwood,58,116,5401,1804,1322,1897,1404,away_win,-58,58,away_win,True,away_win,True,False
442,2012, Sun 13 May 1:10pm,Marvel Stadium,20885,5403,North Melbourne,Western Bulldogs,83,101,5403,1737,1459,1829,1472,away_win,-18,18,away_win,True,away_win,True,False
443,2012, Sun 13 May 2:40pm,Domain Stadium,30079,5404,Fremantle,Port Adelaide,87,47,5404,1485,1686,1475,1826,home_win,40,-40,home_win,True,home_win,True,False
444,2012, Mon 14 May 7:40pm,Marvel Stadium,38823,5405,St Kilda,Carlton,122,98,5405,1459,1577,1530,1766,home_win,24,-24,home_win,True,home_win,True,False
445,2012, Fri 18 May 7:50pm,MCG,75650,5406,Collingwood,Geelong,96,84,5406,1581,1625,1587,1715,home_win,12,-12,home_win,True,home_win,True,False
446,2012, Sat 19 May 1:15pm,AAMI Stadium,14508,5407,Port Adelaide,North Melbourne,95,93,5407,1390,1501,1588,1710,home_win,2,-2,home_win,True,home_win,True,False
447,2012, Sat 19 May 2:10pm,UTAS Stadium,12959,5408,Hawthorn,Fremantle,119,63,5408,1405,1671,1492,1811,home_win,56,-56,home_win,True,home_win,True,False
448,2012, Sat 19 May 4:40pm,SCG,20818,5409,Sydney,Melbourne,138,37,5409,1485,1777,1462,1844,home_win,101,-101,home_win,True,home_win,True,False
449,2012, Sat 19 May 7:10pm,TIO Stadium,8724,5410,Western Bulldogs,Gold Coast,72,34,5410,1477,1562,1627,1672,home_win,38,-38,home_win,True,home_win,True,False
450,2012, Sat 19 May 7:45pm,MCG,80900,5411,Essendon,Richmond,128,109,5411,1622,1613,1645,1648,home_win,19,-19,home_win,True,away_win,False,True
451,2012, Sun 20 May 1:10pm,Gabba,16049,5412,Brisbane,GWS,132,40,5412,1187,1849,1305,1998,home_win,92,-92,home_win,True,home_win,True,False
452,2012, Sun 20 May 2:40pm,Domain Stadium,38174,5414,West Coast,St Kilda,121,91,5414,1295,1709,1490,1809,home_win,30,-30,home_win,True,home_win,True,False
453,2012, Sun 20 May 3:15pm,Marvel Stadium,35919,5413,Carlton,Adelaide,55,124,5413,1682,1269,1840,1458,away_win,-69,69,away_win,True,away_win,True,False
454,2012, Fri 25 May 7:50pm,Marvel Stadium,29118,5415,Western Bulldogs,Geelong,75,95,5415,1637,1446,1680,1622,away_win,-20,20,away_win,True,away_win,True,False
455,2012, Sat 26 May 1:45pm,MCG,51617,5416,Richmond,Hawthorn,137,75,5416,1522,1838,1470,1832,home_win,62,-62,home_win,True,home_win,True,False
456,2012, Sat 26 May 2:10pm,Metricon Stadium,12416,5417,Gold Coast,Port Adelaide,70,118,5417,1581,1390,1745,1559,away_win,-48,48,away_win,True,away_win,True,False
457,2012, Sat 26 May 4:40pm,Marvel Stadium,34737,5418,St Kilda,Sydney,111,83,5418,1434,1654,1518,1781,home_win,28,-28,home_win,True,home_win,True,False
458,2012, Sat 26 May 7:10pm,AAMI Stadium,44238,5419,Adelaide,Collingwood,49,75,5419,1515,1420,1749,1556,away_win,-26,26,away_win,True,away_win,True,False
459,2012, Sat 26 May 7:40pm,GIANTS Stadium,11887,5420,GWS,Essendon,53,119,5420,1717,1460,1819,1478,away_win,-66,66,away_win,True,away_win,True,False
460,2012, Sun 27 May 1:10pm,Marvel Stadium,19988,5421,North Melbourne,Brisbane,112,96,5421,1569,1510,1549,1751,home_win,16,-16,home_win,True,away_win,False,True
461,2012, Sun 27 May 2:40pm,Domain Stadium,40905,5423,West Coast,Fremantle,84,36,5423,1292,1843,1394,1906,home_win,48,-48,home_win,True,home_win,True,False
462,2012, Sun 27 May 3:15pm,MCG,28371,5422,Carlton,Melbourne,107,49,5422,1521,1765,1456,1842,home_win,58,-58,home_win,True,home_win,True,False
463,2012, Fri 1 Jun 7:50pm,Marvel Stadium,49337,5424,St Kilda,Richmond,113,121,5424,1575,1477,1766,1535,away_win,-8,8,away_win,True,away_win,True,False
464,2012, Sat 2 Jun 1:45pm,GMHBA Stadium,17243,5425,Geelong,GWS,126,61,5425,1358,1744,1476,1817,home_win,65,-65,home_win,True,home_win,True,False
465,2012, Sat 2 Jun 2:10pm,UTAS Stadium,16143,5426,Hawthorn,North Melbourne,174,59,5426,1274,1797,1437,1863,home_win,115,-115,home_win,True,home_win,True,False
466,2012, Sat 2 Jun 2:40pm,Domain Stadium,31392,5427,Fremantle,Adelaide,82,111,5427,1524,1599,1680,1619,away_win,-29,29,away_win,True,home_win,False,True
467,2012, Sat 2 Jun 7:10pm,AAMI Stadium,24746,5428,Port Adelaide,Carlton,99,45,5428,1379,1616,1482,1816,home_win,54,-54,home_win,True,home_win,True,False
468,2012, Sat 2 Jun 7:40pm,MCG,42987,5429,Essendon,Melbourne,52,58,5429,1656,1475,1814,1490,away_win,-6,6,away_win,True,away_win,True,False
469,2012, Sun 3 Jun 1:10pm,Gabba,15546,5430,Brisbane,West Coast,102,100,5430,1513,1586,1656,1646,home_win,2,-2,away_win,False,home_win,True,True
470,2012, Sun 3 Jun 3:15pm,SCG,13505,5431,Sydney,Western Bulldogs,132,40,5431,1230,1694,1401,1896,home_win,92,-92,home_win,True,home_win,True,False
471,2012, Sun 3 Jun 4:40pm,MCG,36913,5432,Collingwood,Gold Coast,149,52,5432,1525,1796,1327,1976,home_win,97,-97,home_win,True,home_win,True,False
472,2012, Fri 8 Jun 7:50pm,Marvel Stadium,47632,5433,Carlton,Geelong,85,97,5433,1437,1385,1680,1620,away_win,-12,12,away_win,True,away_win,True,False
473,2012, Sat 9 Jun 2:10pm,MCG,43801,5434,Richmond,Fremantle,66,78,5434,1683,1506,1735,1566,away_win,-12,12,away_win,True,away_win,True,False
474,2012, Sat 9 Jun 4:40pm,Metricon Stadium,12534,5435,Gold Coast,St Kilda,49,144,5435,1740,1275,1971,1328,away_win,-95,95,away_win,True,away_win,True,False
475,2012, Sat 9 Jun 7:40pm,Marvel Stadium,42785,5436,Essendon,Sydney,82,86,5436,1628,1576,1736,1563,away_win,-4,4,away_win,True,away_win,True,False
476,2012, Sun 10 Jun 4:10pm,AAMI Stadium,26638,5437,Port Adelaide,Hawthorn,62,108,5437,1654,1366,1898,1401,away_win,-46,46,away_win,True,away_win,True,False
477,2012, Mon 11 Jun 3:15pm,MCG,64250,5438,Melbourne,Collingwood,87,129,5438,1728,1386,1891,1410,away_win,-42,42,away_win,True,away_win,True,False
478,2012, Thu 14 Jun 5:40pm,Domain Stadium,34224,5439,West Coast,Carlton,79,69,5439,1392,1493,1522,1781,home_win,10,-10,home_win,True,home_win,True,False
479,2012, Fri 15 Jun 8:10pm,AAMI Stadium,36394,5440,Adelaide,St Kilda,115,111,5440,1582,1609,1576,1723,home_win,4,-4,home_win,True,home_win,True,False
480,2012, Sat 16 Jun 2:10pm,GIANTS Stadium,7538,5441,GWS,Richmond,74,86,5441,1422,1357,1757,1541,away_win,-12,12,away_win,True,away_win,True,False
481,2012, Sat 16 Jun 7:40pm,Metricon Stadium,10170,5442,Gold Coast,North Melbourne,80,87,5442,1715,1432,1769,1532,away_win,-7,7,away_win,True,away_win,True,False
482,2012, Sun 17 Jun 1:10pm,MCG,35492,5443,Hawthorn,Brisbane,135,70,5443,1304,1674,1453,1848,home_win,65,-65,home_win,True,home_win,True,False
483,2012, Sun 17 Jun 4:40pm,Marvel Stadium,16036,5444,Western Bulldogs,Port Adelaide,95,57,5444,1353,1794,1405,1895,home_win,38,-38,home_win,True,home_win,True,False
484,2012, Fri 22 Jun 7:50pm,SCG,27400,5445,Sydney,Geelong,80,74,5445,1631,1481,1610,1689,home_win,6,-6,home_win,True,away_win,False,True
485,2012, Sat 23 Jun 2:10pm,Marvel Stadium,20146,5446,Western Bulldogs,Brisbane,56,114,5446,1710,1522,1760,1538,away_win,-58,58,away_win,True,away_win,True,False
