,date,venue,crowd,match_id,home_team,away_team,home_team_score,away_team_score
137, Sat 1 Jul 2:10pm,MCG,33433,9443,Carlton, Adelaide,77,89
138, Sat 1 Jul 4:35pm,Metricon Stadium,12779,9445,Gold Coast, North Melbourne,118,99
139, Sat 1 Jul 7:10pm,Adelaide Oval,39979,9447,Port Adelaide, Richmond,63,76
140, Sat 1 Jul 7:25pm,GIANTS Stadium,15007,9446,GWS, Geelong,68,68
141, Sun 2 Jul 1:10pm,Marvel Stadium,41246,9448,Essendon, Brisbane,82,90
142, Sun 2 Jul 2:40pm,Domain Stadium,30541,9450,Fremantle, St Kilda,80,89
143, Sun 2 Jul 3:20pm,MCG,56593,9449,Hawthorn, Collingwood,118,94
144, Fri 7 Jul 7:20pm,Adelaide Oval,41948,9451,Adelaide, Western Bulldogs,104,45
145, Sat 8 Jul 1:45pm,UTAS Stadium,12156,9452,Hawthorn, GWS,97,97
146, Sat 8 Jul 2:10pm,MCG,63537,9453,Collingwood, Essendon,80,117
147, Sat 8 Jul 4:35pm,SCG,32987,9454,Sydney, Gold Coast,118,51
148, Sat 8 Jul 7:25pm,Marvel Stadium,47514,9456,St Kilda, Richmond,138,71
149, Sat 8 Jul 7:25pm,Gabba,18769,9455,Brisbane, Geelong,78,163
150, Sun 9 Jul 1:10pm,Marvel Stadium,19267,9457,North Melbourne, Fremantle,82,86
151, Sun 9 Jul 2:40pm,Domain Stadium,36766,9458,West Coast, Port Adelaide,88,120
152, Sun 9 Jul 3:20pm,MCG,47266,9459,Carlton, Melbourne,82,90
153, Fri 14 Jul 7:50pm,Marvel Stadium,47156,9460,St Kilda, Essendon,57,118
154, Sat 15 Jul 1:40pm,Adelaide Oval,34138,9461,Port Adelaide, North Melbourne,127,57
155, Sat 15 Jul 1:45pm,MCG,70345,9462,Geelong, Hawthorn,88,85
156, Sat 15 Jul 4:35pm,Metricon Stadium,17275,9463,Gold Coast, Collingwood,88,103
157, Sat 15 Jul 7:10pm,TIO Stadium,12104,9464,Melbourne, Adelaide,70,116
158, Sat 15 Jul 7:25pm,GIANTS Stadium,21924,9465,GWS, Sydney,83,96
159, Sun 16 Jul 1:10pm,Marvel Stadium,28188,9466,Richmond, Brisbane,112,81
160, Sun 16 Jul 2:40pm,Domain Stadium,38722,9468,Fremantle, West Coast,44,74
161, Sun 16 Jul 3:20pm,MCG,35157,9467,Carlton, Western Bulldogs,62,82
162, Fri 21 Jul 7:20pm,Adelaide Oval,50464,9469,Adelaide, Geelong,91,70
163, Sat 22 Jul 1:45pm,Marvel Stadium,40359,9470,Essendon, North Melbourne,132,105
164, Sat 22 Jul 2:10pm,MCG,27068,9471,Melbourne, Port Adelaide,88,65
165, Sat 22 Jul 4:35pm,Cazaly's Stadium,9364,9472,Western Bulldogs, Gold Coast,110,56
166, Sat 22 Jul 5:40pm,Domain Stadium,30818,9474,Fremantle, Hawthorn,48,100
167, Sat 22 Jul 7:25pm,SCG,35773,9473,Sydney, St Kilda,101,59
168, Sun 23 Jul 1:10pm,MCG,33467,9475,Richmond, GWS,64,45
169, Sun 23 Jul 3:20pm,Marvel Stadium,22927,9476,Collingwood, West Coast,93,85
170, Sun 23 Jul 4:40pm,Gabba,18847,9477,Brisbane, Carlton,112,82
171, Fri 28 Jul 7:50pm,MCG,52181,9478,Hawthorn, Sydney,72,66
172, Sat 29 Jul 1:45pm,Blundstone Arena,13939,9479,North Melbourne, Melbourne,76,72
173, Sat 29 Jul 2:10pm,GIANTS Stadium,11233,9480,GWS, Fremantle,98,86
174, Sat 29 Jul 4:05pm,Adelaide Oval,30335,9481,Port Adelaide, St Kilda,63,61
175, Sat 29 Jul 7:25pm,Metricon Stadium,16207,9483,Gold Coast, Richmond,65,98
176, Sat 29 Jul 7:25pm,Marvel Stadium,35460,9482,Carlton, Geelong,58,123
177, Sun 30 Jul 1:10pm,Marvel Stadium,48754,9484,Western Bulldogs, Essendon,127,97
178, Sun 30 Jul 2:40pm,Domain Stadium,32652,9485,West Coast, Brisbane,113,45
179, Sun 30 Jul 3:20pm,MCG,33269,9486,Collingwood, Adelaide,103,103
180, Fri 4 Aug 7:50pm,GMHBA Stadium,30833,9487,Geelong, Sydney,61,107
181, Sat 5 Aug 1:45pm,Canberra Oval,14274,9488,GWS, Melbourne,97,62
182, Sat 5 Aug 2:10pm,MCG,58562,9489,Essendon, Carlton,84,76
183, Sat 5 Aug 4:35pm,Gabba,16148,9490,Brisbane, Western Bulldogs,89,103
184, Sat 5 Aug 5:40pm,Domain Stadium,27050,9491,Fremantle, Gold Coast,90,67
185, Sat 5 Aug 7:25pm,Marvel Stadium,33394,9492,North Melbourne, Collingwood,57,111
186, Sun 6 Aug 1:10pm,Marvel Stadium,22688,9493,St Kilda, West Coast,103,95
187, Sun 6 Aug 3:20pm,MCG,58342,9495,Richmond, Hawthorn,93,64
188, Sun 6 Aug 4:10pm,Adelaide Oval,45028,9494,Adelaide, Port Adelaide,130,46
189, Fri 11 Aug 7:50pm,Marvel Stadium,30672,9496,Western Bulldogs, GWS,57,105
190, Sat 12 Aug 1:45pm,SCG,39281,9497,Sydney, Fremantle,143,39
191, Sat 12 Aug 2:10pm,GMHBA Stadium,32266,9499,Geelong, Richmond,80,66
192, Sat 12 Aug 4:35pm,Gabba,17772,9498,Brisbane, Gold Coast,142,84
193, Sat 12 Aug 5:40pm,Domain Stadium,30491,9503,West Coast, Carlton,100,83
194, Sat 12 Aug 7:25pm,Marvel Stadium,38487,9502,Essendon, Adelaide,80,123
195, Sun 13 Aug 1:10pm,MCG,53115,9500,Melbourne, St Kilda,96,72
196, Sun 13 Aug 3:20pm,UTAS Stadium,14509,9504,Hawthorn, North Melbourne,116,89
197, Sun 13 Aug 4:10pm,Adelaide Oval,37533,9501,Port Adelaide, Collingwood,98,71
198, Fri 18 Aug 7:20pm,Adelaide Oval,51466,9505,Adelaide, Sydney,80,83
199, Sat 19 Aug 1:45pm,Mars Stadium,10087,9506,Western Bulldogs, Port Adelaide,79,96
200, Sat 19 Aug 2:10pm,MCG,47889,9507,Collingwood, Geelong,59,70
201, Sat 19 Aug 4:35pm,GIANTS Stadium,15751,9508,GWS, West Coast,81,60
202, Sat 19 Aug 7:25pm,Metricon Stadium,16817,9509,Gold Coast, Essendon,57,90
203, Sat 19 Aug 7:25pm,Marvel Stadium,35799,9510,Carlton, Hawthorn,77,70
204, Sun 20 Aug 1:10pm,MCG,30422,9512,Melbourne, Brisbane,104,91
205, Sun 20 Aug 2:40pm,Domain Stadium,34204,9511,Fremantle, Richmond,51,155
206, Sun 20 Aug 3:20pm,Marvel Stadium,29126,9513,St Kilda, North Melbourne,127,78
0, Thu 22 Mar 7:25pm,MCG,90151,9514,Richmond, Carlton,121,95
1, Fri 23 Mar 7:50pm,Marvel Stadium,43016,9515,Essendon, Adelaide,99,87
2, Sat 24 Mar 3:35pm,Marvel Stadium,23731,9516,St Kilda, Brisbane,107,82
3, Sat 24 Mar 4:05pm,Adelaide Oval,38324,9517,Port Adelaide, Fremantle,110,60
4, Sat 24 Mar 6:25pm,Cazaly's Stadium,3722,9518,Gold Coast, North Melbourne,55,39
5, Sat 24 Mar 7:25pm,MCG,58051,9519,Hawthorn, Collingwood,101,67
6, Sun 25 Mar 1:10pm,Canberra Oval,10454,9520,GWS, Western Bulldogs,133,51
7, Sun 25 Mar 3:20pm,MCG,54112,9521,Melbourne, Geelong,94,97
8, Sun 25 Mar 4:20pm,Optus Stadium,53553,9522,West Coast, Sydney,86,115
9, Thu 29 Mar 7:20pm,Adelaide Oval,49743,9523,Adelaide, Richmond,118,82
10, Fri 30 Mar 4:20pm,Marvel Stadium,33966,9524,North Melbourne, St Kilda,95,43
11, Sat 31 Mar 1:45pm,Marvel Stadium,28025,9525,Carlton, Gold Coast,67,101
12, Sat 31 Mar 4:35pm,MCG,30941,9526,Collingwood, GWS,79,95
13, Sat 31 Mar 5:10pm,Optus Stadium,49021,9528,Fremantle, Essendon,106,90
14, Sat 31 Mar 6:25pm,Gabba,17141,9527,Brisbane, Melbourne,74,100
15, Sun 1 Apr 3:20pm,Marvel Stadium,22868,9529,Western Bulldogs, West Coast,70,121
16, Sun 1 Apr 4:40pm,SCG,34636,9530,Sydney, Port Adelaide,71,94
17, Mon 2 Apr 3:20pm,MCG,73189,9531,Geelong, Hawthorn,117,118
18, Fri 6 Apr 7:50pm,MCG,68548,9532,Carlton, Collingwood,76,100
19, Sat 7 Apr 1:15pm,Adelaide Oval,36363,9533,Port Adelaide, Brisbane,97,92
20, Sat 7 Apr 2:10pm,MCG,35518,9534,Melbourne, North Melbourne,123,86
21, Sat 7 Apr 2:35pm,Optus Stadium,33388,9535,Gold Coast, Fremantle,68,96
22, Sat 7 Apr 7:25pm,SCG,34711,9536,Sydney, GWS,103,87
23, Sat 7 Apr 7:25pm,Marvel Stadium,19324,9537,St Kilda, Adelaide,55,104
24, Sun 8 Apr 1:10pm,MCG,70701,9538,Richmond, Hawthorn,102,89
25, Sun 8 Apr 2:40pm,Optus Stadium,54535,9540,West Coast, Geelong,95,80
26, Sun 8 Apr 3:20pm,Marvel Stadium,40499,9539,Western Bulldogs, Essendon,104,83
27, Fri 13 Apr 7:20pm,Adelaide Oval,45495,9541,Adelaide, Collingwood,58,106
28, Sat 14 Apr 1:45pm,Canberra Oval,11356,9542,GWS, Fremantle,82,51
29, Sat 14 Apr 2:10pm,MCG,32870,9543,Richmond, Brisbane,110,17
30, Sat 14 Apr 4:35pm,Marvel Stadium,28058,9544,Western Bulldogs, Sydney,79,86
31, Sat 14 Apr 6:10pm,Optus Stadium,51774,9546,West Coast, Gold Coast,139,59
32, Sat 14 Apr 7:25pm,Blundstone Arena,14266,9545,North Melbourne, Carlton,116,30
33, Sun 15 Apr 1:10pm,Marvel Stadium,30900,9547,Essendon, Port Adelaide,106,84
34, Sun 15 Apr 3:20pm,MCG,41973,9548,Hawthorn, Melbourne,115,48
35, Sun 15 Apr 4:40pm,GMHBA Stadium,27338,9549,Geelong, St Kilda,103,56
36, Fri 20 Apr 7:50pm,SCG,38017,9550,Sydney, Adelaide,75,85
37, Sat 21 Apr 1:45pm,Marvel Stadium,14956,9551,St Kilda, GWS,73,73
38, Sat 21 Apr 4:35pm,MCG,27900,9552,Carlton, West Coast,69,79
39, Sat 21 Apr 6:15pm,Optus Stadium,43056,9554,Fremantle, Western Bulldogs,108,54
40, Sat 21 Apr 7:10pm,Adelaide Oval,45372,9553,Port Adelaide, Geelong,50,84
41, Sun 22 Apr 3:20pm,Marvel Stadium,27981,9555,North Melbourne, Hawthorn,98,70
42, Sun 22 Apr 4:45pm,Gabba,16087,9556,Brisbane, Gold Coast,71,76
43, Tue 24 Apr 7:25pm,MCG,77071,9557,Melbourne, Richmond,56,102
44, Wed 25 Apr 3:20pm,MCG,91440,9558,Collingwood, Essendon,101,52
45, Fri 27 Apr 7:50pm,Marvel Stadium,33915,9559,Western Bulldogs, Carlton,80,59
46, Sat 28 Apr 1:45pm,GMHBA Stadium,31036,9560,Geelong, Sydney,69,86
47, Sat 28 Apr 2:10pm,Marvel Stadium,17617,9561,North Melbourne, Port Adelaide,69,102
48, Sat 28 Apr 4:35pm,GIANTS Stadium,10046,9562,GWS, Brisbane,77,43
49, Sat 28 Apr 7:10pm,Adelaide Oval,44835,9564,Adelaide, Gold Coast,110,62
50, Sat 28 Apr 7:25pm,UTAS Stadium,15741,9563,Hawthorn, St Kilda,89,54
51, Sun 29 Apr 1:10pm,Marvel Stadium,35964,9565,Essendon, Melbourne,72,108
52, Sun 29 Apr 2:40pm,Optus Stadium,56521,9567,Fremantle, West Coast,81,89
53, Sun 29 Apr 3:20pm,MCG,72157,9566,Collingwood, Richmond,70,113
54, Fri 4 May 7:50pm,GMHBA Stadium,25079,9568,Geelong, GWS,93,32
55, Sat 5 May 1:45pm,Mars Stadium,6833,9569,Western Bulldogs, Gold Coast,81,72
56, Sat 5 May 2:10pm,MCG,53018,9570,Essendon, Hawthorn,67,90
57, Sat 5 May 2:35pm,Optus Stadium,50516,9571,West Coast, Port Adelaide,102,60
58, Sat 5 May 7:10pm,Adelaide Oval,47422,9573,Adelaide, Carlton,125,70
59, Sat 5 May 7:25pm,SCG,29124,9572,Sydney, North Melbourne,66,68
60, Sun 6 May 1:10pm,MCG,43240,9574,Richmond, Fremantle,110,33
61, Sun 6 May 3:20pm,Marvel Stadium,25496,9575,St Kilda, Melbourne,67,106
62, Sun 6 May 4:40pm,Gabba,21850,9576,Brisbane, Collingwood,114,121
63, Fri 11 May 7:50pm,MCG,32784,9577,Hawthorn, Sydney,71,79
64, Sat 12 May 1:45pm,GIANTS Stadium,9253,9578,GWS, West Coast,61,86
65, Sat 12 May 2:10pm,MCG,44669,9579,Carlton, Essendon,91,78
66, Sat 12 May 4:35pm,Gabba,6060,9580,Gold Coast, Melbourne,77,146
67, Sat 12 May 4:40pm,Adelaide Oval,50967,9581,Port Adelaide, Adelaide,95,90
68, Sat 12 May 6:10pm,Optus Stadium,41752,9583,Fremantle, St Kilda,89,59
69, Sat 12 May 7:25pm,Marvel Stadium,20865,9582,Western Bulldogs, Brisbane,107,93
70, Sun 13 May 1:10pm,Marvel Stadium,29153,9584,North Melbourne, Richmond,72,82
71, Sun 13 May 3:20pm,MCG,44602,9585,Collingwood, Geelong,45,66
72, Fri 18 May 7:20pm,Adelaide Oval,39407,9586,Adelaide, Western Bulldogs,63,26
73, Sat 19 May 1:15pm,Jiangwan Stadium,10689,9588,Gold Coast, Port Adelaide,42,82
74, Sat 19 May 1:45pm,Blundstone Arena,7194,9587,North Melbourne, GWS,112,69
75, Sat 19 May 4:35pm,MCG,50228,9589,Essendon, Geelong,84,50
76, Sat 19 May 7:25pm,SCG,27481,9590,Sydney, Fremantle,111,52
77, Sat 19 May 7:25pm,Marvel Stadium,33994,9591,St Kilda, Collingwood,72,100
78, Sun 20 May 1:10pm,MCG,44142,9592,Carlton, Melbourne,50,159
79, Sun 20 May 2:40pm,Optus Stadium,57616,9594,West Coast, Richmond,130,83
80, Sun 20 May 3:20pm,Gabba,20628,9593,Brisbane, Hawthorn,129,73
81, Fri 25 May 7:50pm,Marvel Stadium,37985,9595,Collingwood, Western Bulldogs,90,55
82, Sat 26 May 1:45pm,MCG,48850,9596,Richmond, St Kilda,105,77
83, Sat 26 May 4:35pm,Gabba,18702,9597,Brisbane, Sydney,49,67
84, Sat 26 May 7:25pm,GIANTS Stadium,10789,9599,GWS, Essendon,60,95
85, Sat 26 May 7:25pm,GMHBA Stadium,31090,9598,Geelong, Carlton,73,45
86, Sun 27 May 1:10pm,Marvel Stadium,28077,9600,Hawthorn, West Coast,60,75
87, Sun 27 May 2:40pm,Optus Stadium,37575,9602,Fremantle, North Melbourne,58,86
88, Sun 27 May 2:50pm,TIO Traegar Park,6989,9601,Melbourne, Adelaide,146,55
89, ,BYE,,9603,Gold Coast,,,
90, ,BYE,,9604,Port Adelaide,,,
91, Fri 1 Jun 7:50pm,SCG,27351,9605,Sydney, Carlton,91,61
92, Sat 2 Jun 1:45pm,Marvel Stadium,28485,9606,Western Bulldogs, Melbourne,51,100
93, Sat 2 Jun 2:10pm,UTAS Stadium,13007,9608,Hawthorn, Port Adelaide,64,61
94, Sat 2 Jun 4:35pm,Metricon Stadium,17490,9607,Gold Coast, Geelong,36,121
95, Sat 2 Jun 6:10pm,Optus Stadium,54188,9609,West Coast, St Kilda,101,88
96, Sat 2 Jun 7:25pm,MCG,81046,9610,Essendon, Richmond,43,114
97, Sun 3 Jun 1:10pm,Marvel Stadium,22133,9611,North Melbourne, Brisbane,141,87
98, Sun 3 Jun 3:20pm,MCG,34542,9612,Collingwood, Fremantle,138,77
99, Sun 3 Jun 4:10pm,Adelaide Oval,44120,9613,Adelaide, GWS,81,97
100, Fri 8 Jun 7:20pm,Adelaide Oval,39936,9614,Port Adelaide, Richmond,72,58
101, Sat 9 Jun 1:45pm,GMHBA Stadium,31265,9615,Geelong, North Melbourne,96,59
102, Sat 9 Jun 4:35pm,GIANTS Stadium,7131,9616,GWS, Gold Coast,134,26
103, Sat 9 Jun 7:25pm,Marvel Stadium,27569,9617,St Kilda, Sydney,55,126
104, Sun 10 Jun 1:10pm,Gabba,20476,9618,Brisbane, Essendon,62,84
105, Sun 10 Jun 2:40pm,Optus Stadium,33421,9619,Fremantle, Adelaide,71,68
106, Mon 11 Jun 3:20pm,MCG,83518,9620,Melbourne, Collingwood,91,133
107, ,BYE,,9621,Hawthorn,,,
108, ,BYE,,9622,Western Bulldogs,,,
109, ,BYE,,9623,Carlton,,,
110, ,BYE,,9624,West Coast,,,
111, Thu 14 Jun 7:20pm,Adelaide Oval,26137,9625,Port Adelaide, Western Bulldogs,132,75
112, Fri 15 Jun 7:50pm,SCG,36402,9626,Sydney, West Coast,72,57
113, Sat 16 Jun 1:45pm,Marvel Stadium,21430,9627,Carlton, Fremantle,46,103
114, Sat 16 Jun 4:35pm,Metricon Stadium,10181,9628,Gold Coast, St Kilda,78,80
115, Sat 16 Jun 7:25pm,MCG,26693,9629,Hawthorn, Adelaide,88,32
116, Sun 17 Jun 3:20pm,MCG,46423,9630,Geelong, Richmond,65,83
117, ,BYE,,9631,Brisbane,,,
118, ,BYE,,9632,North Melbourne,,,
119, ,BYE,,9633,GWS,,,
120, ,BYE,,9634,Essendon,,,
121, ,BYE,,9636,Melbourne,,,
122, ,BYE,,9635,Collingwood,,,
123, Thu 21 Jun 6:10pm,Optus Stadium,51409,9637,West Coast, Essendon,52,80
124, Fri 22 Jun 7:20pm,Adelaide Oval,40751,9639,Port Adelaide, Melbourne,75,65
125, Sat 23 Jun 1:45pm,UTAS Stadium,9007,9638,Hawthorn, Gold Coast,96,43
126, Sat 23 Jun 4:35pm,Gabba,11267,9640,Brisbane, GWS,82,109
127, Sat 23 Jun 7:25pm,Marvel Stadium,26301,9641,Western Bulldogs, North Melbourne,75,77
128, Sun 24 Jun 3:20pm,MCG,53706,9642,Collingwood, Carlton,79,59
129, ,BYE,,9643,Adelaide,,,
130, ,BYE,,9645,Sydney,,,
131, ,BYE,,9644,St Kilda,,,
132, ,BYE,,9646,Richmond,,,
133, ,BYE,,9648,Geelong,,,
134, ,BYE,,9647,Fremantle,,,
135, Thu 28 Jun 7:20pm,Marvel Stadium,43519,9649,Richmond, Sydney,93,67
136, Fri 29 Jun 7:50pm,Marvel Stadium,29499,9650,Western Bulldogs, Geelong,103,101
137, Sat 30 Jun 1:45pm,MCG,26562,9651,Carlton, Port Adelaide,69,90
138, Sat 30 Jun 4:05pm,Adelaide Oval,44771,9652,Adelaide, West Coast,88,78
139, Sat 30 Jun 7:25pm,GIANTS Stadium,10866,9654,GWS, Hawthorn,95,84
140, Sat 30 Jun 7:25pm,Metricon Stadium,13637,9653,Gold Coast, Collingwood,60,99
141, Sun 1 Jul 1:10pm,MCG,38910,9655,Melbourne, St Kilda,117,119
142, Sun 1 Jul 2:40pm,Optus Stadium,41674,9657,Fremantle, Brisbane,64,119
143, Sun 1 Jul 3:20pm,Marvel Stadium,45580,9656,Essendon, North Melbourne,125,108
144, Thu 5 Jul 7:20pm,SCG,34363,9658,Sydney, Geelong,59,71
145, Fri 6 Jul 7:50pm,MCG,54934,9659,Richmond, Adelaide,103,56
146, Sat 7 Jul 1:45pm,Gabba,21074,9660,Brisbane, Carlton,120,55
147, Sat 7 Jul 4:05pm,Adelaide Oval,36253,9661,Port Adelaide, St Kilda,86,50
148, Sat 7 Jul 7:10pm,TIO Stadium,8689,9663,Melbourne, Fremantle,102,48
149, Sat 7 Jul 7:25pm,Marvel Stadium,35320,9662,Western Bulldogs, Hawthorn,59,122
150, Sun 8 Jul 1:10pm,Marvel Stadium,14389,9664,North Melbourne, Gold Coast,95,58
151, Sun 8 Jul 2:40pm,Optus Stadium,52105,9665,West Coast, GWS,86,75
152, Sun 8 Jul 3:20pm,MCG,69868,9666,Essendon, Collingwood,62,78
153, Thu 12 Jul 7:20pm,Adelaide Oval,46095,9667,Adelaide, Geelong,112,97
154, Fri 13 Jul 7:50pm,Marvel Stadium,33780,9668,St Kilda, Carlton,116,52
155, Sat 14 Jul 1:45pm,UTAS Stadium,12557,9669,Hawthorn, Brisbane,65,98
156, Sat 14 Jul 4:35pm,MCG,30305,9670,Melbourne, Western Bulldogs,119,69
157, Sat 14 Jul 7:25pm,GIANTS Stadium,14456,9672,GWS, Richmond,79,77
158, Sat 14 Jul 7:25pm,Metricon Stadium,13061,9671,Gold Coast, Essendon,51,95
159, Sun 15 Jul 1:10pm,MCG,53439,9673,Collingwood, West Coast,67,102
160, Sun 15 Jul 2:40pm,Optus Stadium,33190,9675,Fremantle, Port Adelaide,59,50
161, Sun 15 Jul 3:20pm,Marvel Stadium,25633,9674,North Melbourne, Sydney,98,104
162, Fri 20 Jul 7:50pm,Marvel Stadium,36269,9676,St Kilda, Richmond,57,111
163, Sat 21 Jul 1:45pm,MCG,50393,9677,Collingwood, North Melbourne,130,64
164, Sat 21 Jul 2:10pm,SCG,32565,9678,Sydney, Gold Coast,64,88
165, Sat 21 Jul 4:35pm,Marvel Stadium,31564,9679,Essendon, Fremantle,99,70
166, Sat 21 Jul 7:25pm,GMHBA Stadium,30125,9680,Geelong, Melbourne,100,98
167, Sat 21 Jul 7:25pm,Gabba,20475,9681,Brisbane, Adelaide,88,93
168, Sun 22 Jul 1:10pm,Marvel Stadium,30405,9682,Carlton, Hawthorn,52,124
169, Sun 22 Jul 1:20pm,Optus Stadium,46854,9684,West Coast, Western Bulldogs,100,46
170, Sun 22 Jul 4:10pm,Adelaide Oval,34693,9683,Port Adelaide, GWS,58,80
171, Fri 27 Jul 7:50pm,Marvel Stadium,42251,9685,Essendon, Sydney,109,66
172, Sat 28 Jul 1:45pm,MCG,88180,9686,Richmond, Collingwood,105,77
173, Sat 28 Jul 2:10pm,GMHBA Stadium,28226,9687,Geelong, Brisbane,120,78
174, Sat 28 Jul 4:35pm,GIANTS Stadium,12014,9688,GWS, St Kilda,86,61
175, Sat 28 Jul 7:10pm,Adelaide Oval,45880,9689,Adelaide, Melbourne,77,90
176, Sat 28 Jul 7:25pm,Metricon Stadium,10776,9690,Gold Coast, Carlton,44,79
177, Sun 29 Jul 1:10pm,Blundstone Arena,11176,9691,North Melbourne, West Coast,81,41
178, Sun 29 Jul 2:40pm,Optus Stadium,41845,9693,Fremantle, Hawthorn,53,112
179, Sun 29 Jul 3:20pm,Mars Stadium,6450,9692,Western Bulldogs, Port Adelaide,34,78
180, Fri 3 Aug 7:50pm,MCG,67054,9694,Richmond, Geelong,85,82
181, Sat 4 Aug 1:45pm,MCG,68857,9695,Hawthorn, Essendon,107,103
182, Sat 4 Aug 2:10pm,Gabba,18395,9696,Brisbane, North Melbourne,104,107
183, Sat 4 Aug 4:05pm,Adelaide Oval,50377,9697,Adelaide, Port Adelaide,96,93
184, Sat 4 Aug 7:25pm,Marvel Stadium,20748,9699,St Kilda, Western Bulldogs,68,103
185, Sat 4 Aug 7:25pm,SCG,39238,9698,Sydney, Collingwood,73,71
186, Sun 5 Aug 1:10pm,Marvel Stadium,16697,9700,Carlton, GWS,46,151
187, Sun 5 Aug 2:40pm,Optus Stadium,57375,9701,West Coast, Fremantle,142,84
188, Sun 5 Aug 3:20pm,MCG,23072,9702,Melbourne, Gold Coast,143,47
189, Fri 10 Aug 7:50pm,Marvel Stadium,37483,9710,Essendon, St Kilda,122,79
190, Sat 11 Aug 1:45pm,MCG,59529,9704,Hawthorn, Geelong,71,60
191, Sat 11 Aug 2:10pm,Metricon Stadium,18102,9705,Gold Coast, Richmond,51,125
192, Sat 11 Aug 4:05pm,Adelaide Oval,32534,9711,Port Adelaide, West Coast,58,62
193, Sat 11 Aug 7:25pm,Marvel Stadium,33390,9706,Collingwood, Brisbane,104,73
194, Sat 11 Aug 7:25pm,Canberra Oval,13249,9703,GWS, Adelaide,106,92
195, Sun 12 Aug 1:10pm,Marvel Stadium,27031,9707,North Melbourne, Western Bulldogs,85,92
196, Sun 12 Aug 2:40pm,Optus Stadium,40028,9709,Fremantle, Carlton,101,72
197, Sun 12 Aug 3:20pm,MCG,51424,9708,Melbourne, Sydney,78,87
198, Fri 17 Aug 7:50pm,MCG,76424,9712,Richmond, Essendon,81,73
199, Sat 18 Aug 1:45pm,MCG,46286,9713,Collingwood, Port Adelaide,115,64
200, Sat 18 Aug 2:10pm,GMHBA Stadium,24507,9714,Geelong, Fremantle,158,25
201, Sat 18 Aug 4:35pm,GIANTS Stadium,21433,9715,GWS, Sydney,60,80
202, Sat 18 Aug 7:25pm,Marvel Stadium,24795,9716,St Kilda, Hawthorn,76,80
203, Sat 18 Aug 7:25pm,Metricon Stadium,11907,9717,Gold Coast, Brisbane,74,78
204, Sun 19 Aug 1:10pm,Marvel Stadium,24143,9718,Carlton, Western Bulldogs,49,66
205, Sun 19 Aug 1:20pm,Optus Stadium,55824,9719,West Coast, Melbourne,91,108
206, Sun 19 Aug 4:10pm,Adelaide Oval,41444,9720,Adelaide, North Melbourne,86,77
0, Thu 21 Mar 7:25pm,MCG,85016,9721,Carlton, Richmond,64,97
1, Fri 22 Mar 7:50pm,MCG,78017,9722,Collingwood, Geelong,65,72
2, Sat 23 Mar 1:45pm,MCG,38866,9723,Melbourne, Port Adelaide,61,87
3, Sat 23 Mar 4:05pm,Adelaide Oval,50180,9724,Adelaide, Hawthorn,55,87
4, Sat 23 Mar 7:20pm,Gabba,20029,9726,Brisbane, West Coast,102,58
5, Sat 23 Mar 7:25pm,Marvel Stadium,32303,9725,Western Bulldogs, Sydney,82,65
6, Sun 24 Mar 1:10pm,Marvel Stadium,20291,9727,St Kilda, Gold Coast,85,84
7, Sun 24 Mar 3:20pm,GIANTS Stadium,15424,9728,GWS, Essendon,112,40
8, Sun 24 Mar 3:20pm,Optus Stadium,40033,9729,Fremantle, North Melbourne,141,59
9, Thu 28 Mar 7:20pm,MCG,70699,9730,Richmond, Collingwood,66,110
10, Fri 29 Mar 7:50pm,SCG,32575,9731,Sydney, Adelaide,62,88
11, Sat 30 Mar 4:35pm,Marvel Stadium,44252,9732,Essendon, St Kilda,65,76
12, Sat 30 Mar 4:40pm,Adelaide Oval,41552,9733,Port Adelaide, Carlton,88,72
13, Sat 30 Mar 5:10pm,Optus Stadium,54985,9735,West Coast, GWS,104,52
14, Sat 30 Mar 7:25pm,GMHBA Stadium,27561,9734,Geelong, Melbourne,126,46
15, Sun 31 Mar 1:10pm,Marvel Stadium,23100,9736,North Melbourne, Brisbane,87,107
16, Sun 31 Mar 3:20pm,MCG,39368,9737,Hawthorn, Western Bulldogs,87,106
17, Sun 31 Mar 3:40pm,Metricon Stadium,10119,9738,Gold Coast, Fremantle,61,58
18, Thu 4 Apr 7:20pm,Adelaide Oval,45631,9739,Adelaide, Geelong,75,99
19, Fri 5 Apr 7:50pm,MCG,52475,9740,Melbourne, Essendon,112,130
20, Sat 6 Apr 1:45pm,Marvel Stadium,39290,9741,Carlton, Sydney,74,93
21, Sat 6 Apr 4:35pm,GIANTS Stadium,12697,9742,GWS, Richmond,125,76
22, Sat 6 Apr 6:25pm,Gabba,19958,9743,Brisbane, Port Adelaide,107,90
23, Sat 6 Apr 7:25pm,MCG,60878,9744,Collingwood, West Coast,76,98
24, Sun 7 Apr 2:20pm,Marvel Stadium,22499,9745,Western Bulldogs, Gold Coast,68,73
25, Sun 7 Apr 3:20pm,MCG,36174,9746,Hawthorn, North Melbourne,87,71
26, Sun 7 Apr 3:20pm,Optus Stadium,38227,9747,Fremantle, St Kilda,71,66
27, Thu 11 Apr 7:20pm,SCG,26669,9748,Sydney, Melbourne,78,100
28, Fri 12 Apr 7:50pm,MCG,59257,9749,Collingwood, Western Bulldogs,78,64
