,player_id,player_name
7551,257,Simon Cox
1581,257,Simon Cox
1573,258,Shane Crawford
1254,259,Ben Dixon
4189,26,Troy Cook
7810,26,Troy Cook
1510,260,Peter Everitt
3717,260,Peter Everitt
4114,260,Peter Everitt
3119,261,Mark Graham
1450,261,Mark Graham
2417,262,Jonathan Hay
1401,262,Jonathan Hay
1485,263,Nick Holland
3756,2636,Rohan Smith
1255,264,Ben Kane
1537,265,Rick Ladson
3719,2653,Peter Freeman
1568,266,Sam Mitchell
4410,266,Sam Mitchell
1471,267,Michael Osborne
5630,2671,Michael Shields
1432,268,Lance Picioane
2447,268,Lance Picioane
4570,268,Lance Picioane
935,2687,Garry Phillips
1373,269,Jade Rawlings
2376,269,Jade Rawlings
7317,269,Jade Rawlings
7714,27,Jeff Farmer
1868,27,Jeff Farmer
1486,270,Nick Ries
1105,2703,Peter Baldwin
3587,271,Joel Smith
1386,271,Joel Smith
2969,2717,David Gourdis
481,2718,Stefan Martin
6529,2719,John Williams
3702,272,Nick Stone
1487,272,Nick Stone
4381,2720,Patrick McGinnity
713,2721,Tom Bellchambers
5326,2722,Aaron Joseph
2153,2723,Trent Zomer
7320,2724,James Mulligan
6656,2725,Rhys Magin
7646,2726,Brent Connelly
3521,2727,Glenn Chivers
4543,2728,James Moss
1367,2729,Hugh Sandilands
1528,273,Rayden Tallis
2761,2730,Lewis Stevenson
4344,2730,Lewis Stevenson
6089,2731,Luke Casey-Leigh
2515,2732,Nathan Grima
6615,2732,Nathan Grima
2791,2733,Nick Salter
854,2734,Brodie Moles
7186,2734,Brodie Moles
3057,2735,Jarrod Silvester
5578,2736,Lachlan Hill
1656,2737,Austin Wonaeamirri
7299,2738,Henry White
6506,2739,Jarrod Atkinson
1534,274,Richard Vandenberg
7739,2740,Luke Pratt
3642,2741,Luke Miles
4548,2742,Jared Petrenko
3888,2743,Brendan Murphy
1610,2744,Timothy Walsh
4219,2745,Ashley Arrowsmith
6064,2746,Kevin Dyas
2277,2747,Cruize Garlett
2702,2748,Daniel Boyle
992,2749,Jeremy Laidler
4008,2749,Jeremy Laidler
5531,2749,Jeremy Laidler
4623,275,Robert Shirley
5455,2750,David Ellard
1853,2751,Jake Spencer
7352,2752,John Shaw
525,2753,Pearce Hanley
590,2754,Edward Curnow
3991,2755,Jake Orreal
1232,2756,Alex Grima
4446,2757,Will Sullivan
869,2758,Chris Kangars
2095,2759,Shane Valenti
4424,276,Steven Armstrong
2116,276,Steven Armstrong
3625,2760,Khan Haretuku
4489,2761,Brodie Martin
4061,2762,Matthew Beckmans
1287,2763,Cameron Stokes
4254,2764,Callum Wilson
2507,2765,Michael Wundke
571,2766,Shane Mumford
3844,2767,Aaron Bruce
2377,2768,James Wilsen
1774,2769,Dean Terlich
3946,2769,Dean Terlich
1721,277,Clint Bizzell
872,277,Clint Bizzell
4406,2770,Ryan Davis
5042,2770,Ryan Davis
4096,2771,Nick Smith
5779,2772,Wayne Blackwell
5782,2773,Wayne Johnston
5600,2774,Mark Naley
4338,2775,Kevin Caton
4825,2775,Kevin Caton
6952,2775,Kevin Caton
4870,2776,Michael Kennedy
4875,2777,Michael Richardson
6129,2777,Michael Richardson
6607,2777,Michael Richardson
4812,2778,Jonathan Solomon
4910,2779,Richard Umbers
1703,278,Cameron Bruce
1286,278,Cameron Bruce
3214,2780,Phillip Walsh
4903,2780,Phillip Walsh
6182,2780,Phillip Walsh
4847,2781,Mark Withers
1952,2781,Mark Withers
6457,2782,Gavin Keane
4775,2782,Gavin Keane
4713,2783,Bradley Edwards
6784,2783,Bradley Edwards
6366,2784,Brendan Moore
6637,2785,Paul Van Der Haar
6755,2786,Andrew Brockhurst
7083,2787,Scott Clayton
6848,2788,Dean Lupson
4444,2789,Wally Matera
7112,2789,Wally Matera
2104,279,Simon Godfrey
4918,2790,Rodney Eade
1552,2790,Rodney Eade
4701,2791,Bernie Harris
6770,2791,Bernie Harris
3378,2791,Bernie Harris
4698,2792,Ben Harris
6274,2793,Tim Harrington
7587,2793,Tim Harrington
2629,2793,Tim Harrington
7435,2794,Michael Svilar
4759,2795,Darren Carlson
4387,2796,Peter Davidson
4899,2796,Peter Davidson
4730,2797,Chris O'Sullivan
938,2798,Gary Cameron
1072,2799,Michael Gurrie
7631,28,Antoni Grover
1679,280,Brad Green
898,2800,Darren Morgan
900,2801,Darren Troy
1059,2802,Mark Yeates
1651,2803,Andy Lovell
6612,2804,Michael Thomson
3161,2804,Michael Thomson
3265,2805,Stephen James
3788,2806,Spiro Kourkoumelis
5737,2806,Spiro Kourkoumelis
6891,2807,Grant Lawrie
3533,2807,Grant Lawrie
3423,2808,Christian Lister
3293,2809,Tim Barling
4174,2809,Tim Barling
1714,281,Chris Heffernan
6388,281,Chris Heffernan
4148,2810,Shane Fell
1805,2811,Gerard Healy
3969,2811,Gerard Healy
893,2812,Darren Denneman
3922,2812,Darren Denneman
1589,2813,Stephen Malaxos
4422,2813,Stephen Malaxos
3727,2814,Phil Narkle
4393,2814,Phil Narkle
4375,2815,Murray Rance
7443,2815,Murray Rance
4394,2816,Phil Scott
6849,2817,Dean Turner
4290,2817,Dean Turner
5861,2818,Brian Taylor
2913,2818,Brian Taylor
5813,2819,Athas Hrysoulakis
1949,282,Mark Jamar
6583,282,Mark Jamar
5535,2820,Jim Buckley
6617,2821,Neale Daniher
5520,2822,Jamie Dunlop
5358,2823,Andrew McKinnon
6356,2824,Bill Duckworth
7095,2825,Stuart Cameron
2124,2825,Stuart Cameron
1637,2826,Alan Johnson
3725,2827,Peter Russo
1515,2827,Peter Russo
7068,2828,Rod Carter
4130,2828,Rod Carter
5279,2828,Rod Carter
4081,2829,Michael Parsons
2151,283,Travis Johnstone
4961,283,Travis Johnstone
4050,2830,Mark Kellett
3657,2830,Mark Kellett
7406,2830,Mark Kellett
5256,2831,Peter Melesso
3723,2831,Peter Melesso
4390,2831,Peter Melesso
7414,2832,Matt Hanneberry
2621,2833,Steven Hamilton
3390,2834,Bradley Gotch
6785,2834,Bradley Gotch
4082,2835,Michael Phyland
6030,2836,John Annear
4324,2836,John Annear
3070,2836,John Annear
4342,2837,Laurie Keene
7071,2838,Roger Delaney
1197,2839,Tim Bourke
3925,284,Darren Jolly
5916,284,Darren Jolly
1747,284,Darren Jolly
919,2840,David Welsby
2959,2841,Darren Keighran
6543,2842,Justin Stubbs
3204,2843,Peter Czerkaski
3480,2844,Dermot McNicholl
3439,2845,Damian Sexton
7016,2846,Nicholas Beardsley
7062,2847,Robert Cummings
3641,2848,Luke Donald
4111,2849,Paul Starbuck
1715,285,Chris Lamb
848,2850,Brett Hungerford
7614,2851,Zeno Tzatzaris
4074,2852,Merv Neagle
6600,2852,Merv Neagle
847,2853,Bret Bailey
1688,2853,Bret Bailey
5908,2854,Dannie Seow
1741,2854,Dannie Seow
1343,2855,Gary Buckenara
3895,2856,Brett Page
3944,2857,David Wittey
3468,2857,David Wittey
2057,2858,Robert Hickmott
3150,2859,Michael Laffy
1647,286,Andrew Leoncelli
4129,2860,Robert Teal
5625,2861,Michael Kennedy
4077,2861,Michael Kennedy
6639,2862,Peter Banfield
4897,2862,Peter Banfield
4747,2863,Dale Dickson
1732,2863,Dale Dickson
5960,2864,Geoff Raines
4776,2864,Geoff Raines
6463,2864,Geoff Raines
3011,2864,Geoff Raines
5654,2865,Paul Payne
2007,2865,Paul Payne
5681,2866,Phillip Poursanidis
5464,2867,Dean Strauch
1883,2868,John Fidge
4806,2868,John Fidge
4944,2869,Simon Hose
1856,287,James McDonald
5063,287,James McDonald
6448,2870,Garry Foulds
6411,2871,Darren Williams
7008,2872,Mick Conlan
6889,2873,Graham Osborne
1451,2874,Mark Scott
3660,2874,Mark Scott
6984,2874,Mark Scott
7077,2875,Ross Thornton
7550,2876,Simon Beasley
7570,2877,Stuart Nicol
1055,2878,Mark Bos
1711,2879,Chris Connolly
2898,288,Brad Miller
1680,288,Brad Miller
1861,2880,Jamie Duursma
3995,2880,Jamie Duursma
4790,2880,Jamie Duursma
2164,2881,Warren Dean
2404,2882,John Law
2378,2883,Jamie Stevenson
3965,2884,Gary Frangalas
3004,2884,Gary Frangalas
3121,2885,Mark McLeod
2931,2886,Chris Pym
3127,2887,Mark Summers
3510,2888,Geoff Cunningham
3740,2889,Robert Elphinstone
1767,289,David Neitz
3384,2890,Bob Jones
5572,2891,Ken Sheldon
3621,2891,Ken Sheldon
3830,2892,Trevor Barker
1545,2893,Robert Handley
3741,2893,Robert Handley
3405,2894,Brian Winton
2914,2894,Brian Winton
6374,2894,Brian Winton
1632,2895,Adrian Battiston
3851,2895,Adrian Battiston
5314,2896,Tony Morwood
4185,2896,Tony Morwood
4264,2897,Clinton Browning
4418,2898,Shane Ellis
5621,2899,Michael Garvey
7774,29,Robert Haddrill
1640,290,Alistair Nicholson
4376,2900,Murray Wrenstead
6138,2900,Murray Wrenstead
5570,2901,Ken Hunter
7490,2902,Phillip O'Keeffe
5490,2903,Gerald Butts
5128,2904,David Ackerly
3933,2904,David Ackerly
2299,2904,David Ackerly
2474,2905,Mark Lisle
3225,2906,Richard Lounder
3326,2907,Wayne Peters
3158,2908,Michael Roach
3797,2909,Steve Turner
2115,2909,Steve Turner
2079,291,Russell Robertson
3375,2910,Ben Ingleton
5669,2911,Peter McConville
3722,2911,Peter McConville
1968,2912,Michael Byrne
4075,2912,Michael Byrne
1464,2912,Michael Byrne
2291,2913,Darren Ogier
3928,2913,Darren Ogier
5447,2913,Darren Ogier
6973,2914,Leon Harris
6096,2915,Mark Bayliss
6105,2916,Mark Perkins
1532,2917,Richard Loveridge
5974,2918,Graeme Atkins
2364,2918,Graeme Atkins
6305,2919,Wes Fellowes
4641,292,Scott Thompson
2086,292,Scott Thompson
3535,2920,Greg Burns
4106,2921,Paul Holdsworth
4388,2922,Peter Higgins
4243,2923,Brent Hutton
4292,2924,Don Holmes
6464,2925,Geoffrey Parker
885,2926,Damian Drum
1878,2927,John Ahern
3470,2928,Dean Chiron
7240,2928,Dean Chiron
1772,2928,Dean Chiron
3076,2929,John Manton
2030,293,Peter Vardy
4616,293,Peter Vardy
4013,2930,John Brinkkotter
3896,2931,Brett Scott
5117,2931,Brett Scott
7286,2932,Graeme Cordy
3974,2932,Graeme Cordy
7398,2933,Lynton Fitzpatrick
7520,2934,Ron James
3224,2935,Richard Geary
4398,2935,Richard Geary
1074,2936,Michael Kol
2191,2937,Angelo Petraglia
7149,2937,Angelo Petraglia
2622,2938,Steven Venner
2908,2939,Brett Mahony
2031,294,Peter Walsh
2800,294,Peter Walsh
4417,2940,Shane Cable
5781,2941,Wayne Harmes
5393,2942,Brad Shine
4773,2943,Frank Dunell
6445,2943,Frank Dunell
1418,2944,Ken Judge
4824,2944,Ken Judge
4872,2945,Michael McCarthy
1469,2945,Michael McCarthy
4867,2946,Matthew Simpson
6727,2947,Tony Elshaug
6282,2947,Tony Elshaug
2146,2947,Tony Elshaug
6156,2948,Paul Rizonico
4884,2949,Neil Hein
1963,295,Matthew Whelan
5660,2950,Peter Francis
3205,2950,Peter Francis
6647,2950,Peter Francis
7042,2950,Peter Francis
7052,2951,Phillip Knight
6949,2952,Keith Thomas
7236,2953,David Allday
1757,2953,David Allday
3726,2954,Phil Cronan
7486,2954,Phil Cronan
7176,2955,Brenton Vilcins
7547,2956,Shane Williams
1172,2956,Shane Williams
3258,2956,Shane Williams
7334,2957,Jim Edmond
4801,2957,Jim Edmond
4010,2957,Jim Edmond
1079,2958,Michael Turner
3761,2959,Russell Greene
1562,2959,Russell Greene
1942,296,Luke Williams
5141,2960,Doug Koop
2328,2960,Doug Koop
1786,2960,Doug Koop
4678,2961,Adam Garton
4914,2962,Robert Mace
3744,2962,Robert Mace
1546,2962,Robert Mace
2974,2963,David Palm
4154,2964,Silvio Foschini
5296,2964,Silvio Foschini
3783,2964,Silvio Foschini
3601,2965,John Peter-Budge
2275,2966,Craig Holden
3909,2966,Craig Holden
4078,2967,Michael Lockman
6126,2967,Michael Lockman
3151,2967,Michael Lockman
4186,2968,Tony Smith
4011,2969,Jim Silvestro
1631,297,Adem Yze
4402,2970,Ross Glendinning
2585,2970,Ross Glendinning
4368,2971,Michael O'Connell
3883,2972,Bernie Evans
5110,2972,Bernie Evans
5380,2972,Bernie Evans
6760,2973,Andrew Merryweather
6330,2973,Andrew Merryweather
6425,2974,David Sullivan
1324,2974,David Sullivan
6624,2975,Nick Walsh
7103,2976,Tony Carafa
5915,2977,Darren Handley
6822,2977,Darren Handley
6867,2978,Gary Keane
6772,2979,Bill Lokan
6590,298,Matthew Allan
5606,298,Matthew Allan
7472,2980,Peter Baxter
7179,2981,Brian Cordy
877,2982,Craig Alderdice
1771,2983,David Williams
2619,2984,Stephen McCann
6251,2984,Stephen McCann
1012,2985,John Mossop
2407,2985,John Mossop
3344,2986,Alex Marcou
5343,2986,Alex Marcou
3746,2987,Robert Neal
1140,2987,Robert Neal
3835,2988,Warren Jones
5775,2988,Warren Jones
1760,2989,David Cordner
3936,2989,David Cordner
5731,299,Simon Beaumont
1580,299,Simon Beaumont
5893,2990,Craig Davis
5436,2990,Craig Davis
3908,2990,Craig Davis
2274,2990,Craig Davis
6567,2991,Leon Baker
7061,2992,Robert Bolzon
6104,2993,Mark Orval
2128,2994,Ted Fidge
2247,2995,Brenton Harris
2502,2996,Michael Passmore
2580,2997,Rohan Robertson
2926,2998,Chris Burton
7202,2998,Chris Burton
3261,2999,Simon Clark
4618,3,Rhett Biglands
7672,30,Daniel Haines
5720,300,Scott Camporeale
6686,300,Scott Camporeale
3068,3000,Jim Jess
3837,3001,Warwick Green
7093,3002,Steven Newman
2006,3003,Paul O'Brien
6633,3003,Paul O'Brien
7266,3004,Gary Irvine
1973,3005,Michael O'Sullivan
6603,3005,Michael O'Sullivan
2402,3006,John Holt
2438,3007,Kevin Hughes
1749,3008,Darren Louttit
6825,3008,Darren Louttit
3193,3009,Paul Barlow
4459,301,Andrew Eccles
5352,301,Andrew Eccles
6910,3010,Jamie Shaw
1240,3011,Andrew Demetriou
2186,3011,Andrew Demetriou
7385,3012,Les Bamblett
1929,3012,Les Bamblett
1564,3013,Russell Shields
7526,3013,Russell Shields
2620,3014,Steve Hickey
2475,3015,Mark O'Donoghue
879,3016,Craig Cleave
1116,3017,Peter Whyte
952,3018,Graeme Landy
3021,3018,Graeme Landy
3523,3019,Glenn MacMillan
5395,302,Brendan Fevola
4714,302,Brendan Fevola
1681,3020,Bradley Sparks
2537,3021,Peter Jonas
3654,3022,Mark Gamble
2250,3023,Brett MacKenzie
3651,3024,Mark Dwyer
6982,3024,Mark Dwyer
5597,3025,Mark Buckley
4843,3025,Mark Buckley
3649,3025,Mark Buckley
5638,3026,Neil Gaghan
4883,3026,Neil Gaghan
4774,3027,Gary Shaw
5954,3027,Gary Shaw
6643,3028,Peter Bradbury
6166,3028,Peter Bradbury
4109,3029,Paul Morwood
5249,3029,Paul Morwood
6155,3029,Paul Morwood
3710,3029,Paul Morwood
5391,303,Brad Fisher
4958,3030,Tony Beckett
4900,3031,Peter Smith
2542,3031,Peter Smith
4952,3032,Stuart Glascott
6807,3033,Chris Stacey
4733,3033,Chris Stacey
6097,3034,Mark Beers
5986,3035,Greg Faull
1353,3036,Glenn Howard
5966,3036,Glenn Howard
5857,3037,Brett Yorgey
6413,3038,Daryl Cunningham
3456,3038,Daryl Cunningham
4742,3039,Craig Evans
881,3039,Craig Evans
5732,304,Simon Fletcher
3264,304,Simon Fletcher
4911,3040,Rick Norman
2562,3040,Rick Norman
4947,3041,Stephen Williams
6881,3042,Graeme Hinchen
7027,3043,Paul McLean
4916,3044,Rod MacPherson
7514,3044,Rod MacPherson
7145,3045,Andrew Purser
4686,3046,Allan Gifford
1192,3047,Terry Bright
1008,3048,John Fitzgerald
6830,3049,Darryl Cox
1751,3049,Darryl Cox
4760,3049,Darryl Cox
5364,305,Anthony Franchina
3721,3050,Peter Kiel
2019,3050,Peter Kiel
2540,3051,Peter Moore
2022,3051,Peter Moore
6175,3051,Peter Moore
2078,3052,Russell Richards
2056,3053,Robert Flower
2278,3054,Dale Holmes
2650,3055,Wayne Schimmelbusch
6303,3055,Wayne Schimmelbusch
2302,3056,David Ceglar
2980,3057,Dean Notting
3144,3058,Maurice Rioli
3222,3059,Renato Dintinosante
5337,306,Adrian Hickmott
813,306,Adrian Hickmott
3354,3060,Allan Sidebottom
5222,3061,Mark Browning
4047,3061,Mark Browning
4401,3062,Robert Wiley
3239,3062,Robert Wiley
6164,3063,Peter Adams
5672,3064,Peter Motley
6619,3065,Neil Clarke
2504,3066,Michael Reeves
7006,3066,Michael Reeves
7199,3067,Cameron Wright
1614,3068,Tony Symonds
2014,3069,Peter Giles
5713,307,Ryan Houlihan
2063,3070,Robin White
7036,3071,Peter Burke
3202,3071,Peter Burke
3452,3072,Darryl Cowie
2961,3072,Darryl Cowie
7134,3073,Alister Ford
3347,3073,Alister Ford
4118,3074,Peter Quirk
4303,3075,Glen Bartlett
6211,3076,Russell Dickson
5868,3077,Cameron Doyle
5855,3078,Brett Gloury
6908,3079,Jamie Cooper
5446,308,Darren Hulme
3681,3080,Michael Roberts
7007,3080,Michael Roberts
3159,3080,Michael Roberts
7438,3081,Mick Egan
6143,3082,Neil Peart
3177,3082,Neil Peart
7453,3082,Neil Peart
3712,3083,Paul Tilley
7032,3083,Paul Tilley
6142,3084,Neil Brindley
3976,3085,Grant Bartholomaeus
6809,3086,Christopher Taylor
1904,3087,Joseph Rugolo
2957,3088,Darren Bower
1127,3089,Ray Card
5365,309,Anthony Koutoufides
6803,3090,Chris Duthy
3504,3091,Gary Odgers
7257,3092,Frank Lesiputty
7141,3093,Andrew Howlett
3006,3094,Gavin Bayes
3357,3095,Andrew Jobling
2967,3096,David Buttifant
3036,3097,Greg Strachan
3755,3098,Rodney Gladman
2107,3099,Stephen Icke
2618,3099,Stephen Icke
6250,3099,Stephen Icke
7764,31,Paul Hasleby
5610,310,Matthew Lappin
3668,310,Matthew Lappin
1996,3100,Nigel Kol
1090,3100,Nigel Kol
2863,3101,Anthony Pastore
3494,3102,Frank Carbone
3604,3103,Jon Collins
2416,3103,Jon Collins
4305,3104,Glenn O'Loughlin
4415,3105,Sean King
4384,3106,Paul Mifka
186,3107,Jack Watts
388,3108,Nicholas Naitanui
802,3109,Stephen Hill
2500,311,Michael Martyn
5627,311,Michael Martyn
185,3110,Hamish Hartlett
703,3111,Michael Hurley
5426,3112,Christopher Yarran
2933,3112,Christopher Yarran
455,3113,Daniel Rich
3321,3114,Tyrone Vickery
1618,3114,Tyrone Vickery
147,3115,Jack Ziebell
567,3116,Phil Davis
661,3117,Steele Sidebottom
4037,3118,Lewis Johnston
4571,3118,Lewis Johnston
437,3119,Tom Lynch
5556,312,Jonathon McCormick
7152,3120,Ayce Cordy
121,3121,Mitchell Brown
1565,3122,Ryan Schoenmakers
1158,3123,Sam Blease
2082,3123,Sam Blease
384,3124,Luke Shuey
1858,3125,James Strauss
4431,3126,Tom Swift
7701,3127,Hayden Ballantyne
734,3128,Jackson Trengove
683,3129,David Zaharakis
5357,313,Andrew McKay
7761,3130,Nicholas Suban
371,3131,Jack Redden
3062,3132,Jayden Post
2598,3133,Samuel Wright
712,3134,Shaun McKernan
639,3135,Dayne Beams
270,3136,Daniel Hannebery
650,3137,Jordan Roughead
604,3138,Liam Jones
2134,3139,Thomas Gillies
1195,3139,Thomas Gillies
5433,314,Corey McKernan
2272,314,Corey McKernan
73,3140,Liam Shiels
1860,3141,Jamie Bennell
4313,3141,Jamie Bennell
4224,3142,Ashley Smith
6747,3143,Zachary Clarke
7816,3143,Zachary Clarke
2771,3144,Matthew Broadbent
209,3145,Steven Motlop
474,3146,Mitch Robinson
3298,3147,Todd Banfield
4954,3147,Todd Banfield
2781,3148,Mitchell Banner
2458,3149,Liam Anthony
5566,315,Justin Murphy
6542,315,Justin Murphy
1024,315,Justin Murphy
3089,315,Justin Murphy
433,3150,Rory Sloane
6015,3151,Jarrad Blight
6092,3152,Luke Rounds
36,3153,Rhys Stanley
3696,3154,Nicholas Heyne
1191,3155,Taylor Hunt
3287,3155,Taylor Hunt
1407,3156,Jordan Lisle
4813,3156,Jordan Lisle
124,3157,Neville Jetta
4328,3158,Jordan Jones
791,3159,Michael Walters
5568,316,Karl Norman
2738,3160,Jarrad Redden
6610,3161,Michael Still
7636,3162,Benjamin Bucovaz
4676,3163,Aaron Cornelius
2517,3165,Nathan O'Keefe
3812,3166,Thomas Lee
4655,3166,Thomas Lee
2692,3167,Campbell Heath
3899,3167,Campbell Heath
3345,3168,Alistair Smith
1444,3169,Luke Lowden
4575,3169,Luke Lowden
5051,317,Bret Thornton
5400,317,Bret Thornton
2070,3170,Rohan Bail
5685,3171,Rhys O'Keeffe
2728,3172,Glenn Dawson
6735,3173,Tyson Slattery
7800,3174,Tim Ruffles
4695,3175,Bart McCulloch
2644,3176,Warren Benjamin
4675,3177,Will Young
3707,3178,Paul Cahill
307,3179,Shane Savage
5521,318,Jarrad Waite
2379,318,Jarrad Waite
7658,3180,Christopher Hall
5413,3181,Caleb Tiller
4826,3182,Kieran King
1933,3183,Liam Jurrah
214,3184,Tom Rockliff
1903,3185,Jordie McKenzie
7653,3186,Casey Sibosado
2829,3187,Wade Thompson
6383,3188,Bryce Carroll
1869,3189,Jeff Garlett
5529,3189,Jeff Garlett
5580,319,Lance Whitnall
4754,3190,Daniel Murray
2573,3191,Robin Nahas
3240,3191,Robin Nahas
2466,3192,Marcus White
81,3193,Ricky Henderson
6292,3194,Tristan Francis
7318,3195,Jamason Daniels
811,3196,Adam Varcoe
1539,3197,Riley Milne
2048,3198,Rhys Healey
4204,3199,Adam Cockie
7776,32,Roger Hayden
878,320,Craig Biddiscombe
2943,320,Craig Biddiscombe
563,3200,Matthew De Boer
6716,3201,Thomas German
5590,3202,Luke Stanton
2463,3203,Luke Delaney
3640,3203,Luke Delaney
6017,3205,Jarryd Blair
4171,3206,Taylor Gilchrist
3819,3207,Tom Simpkin
7388,3208,Liam Picken
859,3209,Bryn Weadon
3069,321,Joel Bowden
1365,3210,Haydn Kiel
7698,3211,Hamish Shepheard
2705,3212,Daniel Stewart
6390,3213,Christian Bock
2850,3214,Andrew Browne
2218,3215,Benjamin Speight
6047,3216,Johnny Bennell
4032,3217,Kyle Coney
1208,3218,Tom Allwright
74,3219,Luke Breust
3107,322,Leon Cameron
7384,322,Leon Cameron
7659,3220,Clancee Pearce
2773,3221,Matthew Martin
6544,3222,Kade Klemke
2849,3223,Alroy Gilligan
4487,3224,Brian Donnelly
4085,3225,Mike Pyke
3802,3226,Steven Gaertner
1125,3227,Ranga Ediriwickrama
7712,3228,Jay Van Berlo
2745,3229,Jesse Laurie
3323,323,Wayne Campbell
6605,3230,Michael Quinn
4681,3232,Adam Spackman
2270,3233,Conor Meredith
561,3234,Lachlan Keeffe
3759,3235,Ross Tungatalum
7207,3236,Christopher Ogle
7693,3237,Greg Broughton
4990,3237,Greg Broughton
6228,3238,Scott Reed
3774,3239,Samuel McGarry
3116,324,Mark Chaffey
3383,3240,Blake McGrath
2654,3241,William Sierakowski
1625,3241,William Sierakowski
4846,3242,Mark Williams
6109,3242,Mark Williams
7409,3243,Mark Williams
5603,3243,Mark Williams
2189,3245,Andrew Krakouer
1738,3247,Daniel Hughes
3117,325,Mark Coughlan
3115,326,Marc Dragicevic
3294,327,Tim Fleming
1665,328,Ben Holland
2878,328,Ben Holland
2834,329,Adam Houlihan
810,329,Adam Houlihan
4769,33,Des Headland
7683,33,Des Headland
2927,330,Chris Hyde
3092,331,Kane Johnson
4562,331,Kane Johnson
86,3314,Tom Scully
2732,3315,Jack Trengove
1851,3315,Jack Trengove
230,3316,Dustin Martin
7630,3317,Anthony Morabito
137,3318,Ben Cunnington
12,3319,Gary Rohan
2853,332,Andrew Kellaway
359,3320,Bradley Sheppard
2749,3321,John Butcher
2669,3322,Andrew Moore
2856,3322,Andrew Moore
106,3323,Jake Melksham
1901,3324,Jordan Gysberts
2418,3324,Jordan Gysberts
5567,3325,Kane Lucas
4333,3325,Kane Lucas
407,3326,Daniel Talia
380,3327,Lewis Jetta
7205,3328,Christian Howard
150,3329,Jasper Pittard
2854,333,Andrew Krakouer
2188,333,Andrew Krakouer
5799,333,Andrew Krakouer
891,3330,Daniel Menzel
3919,3330,Daniel Menzel
1940,3331,Luke Tapscott
2885,3332,Benjamin Griffiths
794,3333,Nathan Fyfe
2592,3334,Ryan Bastinac
4925,3334,Ryan Bastinac
4302,3335,Gerrick Weedon
4339,3336,Koby Stevens
3626,3336,Koby Stevens
7377,3336,Koby Stevens
287,3337,Jake Carlisle
2170,3338,Aaron Black
807,3338,Aaron Black
806,3339,Travis Colyer
2930,334,Chris Newman
4725,3340,Callum Bartlett
30,3341,Mitchell Duncan
60,3342,Jack Gunston
5526,3343,Jason Tutt
7326,3343,Jason Tutt
3697,3344,Nicholas Winmar
6340,3345,Anthony Long
119,3346,Max Gawn
227,3347,David Astbury
7718,3348,Joel Houghton
148,3349,Jamie MacMillan
840,335,Brad Ottens
2899,335,Brad Ottens
1567,3350,Sam Grimley
6681,3350,Sam Grimley
442,3351,Allen Christensen
2200,3352,Ayden Kennedy
387,3353,Nathan Vardy
5591,3354,Marcus Davies
3133,3355,Matthew Dea
6592,3355,Matthew Dea
4636,3356,Sam Shaw
47,3357,Benjamin Stratton
4926,3358,Ryan Harwood
7717,3359,Jesse Crichton
3140,336,Matthew Richardson
276,3360,Dylan Roberton
1849,3361,Jack Fitzpatrick
1372,3361,Jack Fitzpatrick
3318,3362,Troy Taylor
7730,3363,Justin Bollenhagen
2239,3364,Brayden Norris
3898,3365,Byron Sumner
4187,3366,Trent Dennis-Lane
3828,3366,Trent Dennis-Lane
1022,3367,Josh Cowan
1408,3368,Jordan Williams
5704,3369,Rohan Kerr
1769,337,David Rodan
2975,337,David Rodan
2716,337,David Rodan
4541,3370,James Craig
5825,3371,Ben Sinclair
3067,3372,Jeromey Webberley
755,3373,Taylor Duryea
2884,3374,Ben Nason
4800,3375,Jesse O'Brien
652,3376,Josh Thomas
7545,3377,Shane Thorne
3841,3378,Will Johnson
4724,3379,Bryce Retzlaff
3141,338,Matthew Rogers
348,3381,Sam Reid
3820,3382,Tommy Walsh
4179,3382,Tommy Walsh
231,3383,Dylan Grimes
4407,3384,Ryan Neates
6559,3385,Kyle Hardingham
5032,3386,Michael Coad
5041,3387,Roland Ah Chee
3232,3388,Robert Hicks
5031,3389,Michael Barlow
7754,3389,Michael Barlow
3035,339,Greg Stafford
3978,339,Greg Stafford
160,3390,Majak Daw
4343,3391,Lewis Broome
2690,3392,Cameron Hitchcock
6710,3393,Taite Silverlock
5524,3394,Jaryd Cachia
4879,3395,Mitchell Golby
4576,3396,Luke Thompson
6271,3397,Thomas Hunter
385,3398,Mark Hutchings
972,3399,Jack Weston
7629,34,Anthony Jones
3037,340,Greg Tivendale
3190,3400,Pat Contin
5345,3401,Alex Silvagni
7622,3401,Alex Silvagni
2489,3402,Matthew Scott
4215,3403,Andrew Strijk
2706,3404,Daniel Webb
1378,3405,Jarrod Kayler-Thomson
6352,3406,Ben Howlett
5560,3407,Joseph Dare
4817,3408,Josh Dyson
5614,3409,Matthew Wright
4598,3409,Matthew Wright
6734,341,Ty Zantuck
3320,341,Ty Zantuck
6004,3410,Jack Carter
7140,3411,Andrew Hooper
3441,3412,Daniel Archer
834,3413,Ben Johnson
3221,3414,Relton Roberts
4226,3415,Ashton Hams
6708,3416,Stewart Crameri
7568,3416,Stewart Crameri
1189,3416,Stewart Crameri
603,3417,Levi Casboult
4589,3418,Matthew Jaensch
6231,3419,Shae McNamara
1495,342,Paul Barnard
6626,342,Paul Barnard
7422,3420,Matthew Panos
3180,3421,Nicholas Westhoff
